RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index
25,12,0,-95.14,-11.268,456.72,245.62,8382
25,12,0,-96.69,-11.318,456.73,246.86,8383
25,12,0,-98.32,-11.344,456.74,248.27,8384
25,12,0,-99.52,-11.384,456.75,248.85,8385
25,12,0,-100.63,-11.435,456.76,248.55,8386
25,12,0,-98.93,-11.507,456.78,244.22,8388
25,12,0,-96.75,-11.546,456.79,242.55,8389
25,12,-0,-95.58,-11.597,456.8,241.5,8390
25,12,0,-94.41,-11.63,456.81,241.65,8391
25,12,0,-95.63,-11.683,456.83,244.89,8393
25,12,0,-100.43,-11.753,456.86,249.96,8396
25,12,0,-100.82,-11.765,456.87,249.59,8397
25,12,0,-100.8,-11.776,456.88,248.69,8398
25,12,0,-99.12,-11.779,456.89,246.79,8399
25,12,0,-98.1,-11.785,456.9,245.6,8400
25,12,0,-94.5,-12.176,456.93,245.67,8402
25,12,0,-94.91,-12.158,456.94,246.89,8403
25,12,0,-96.67,-12.148,456.95,248.44,8404
25,12,0,-97.94,-12.144,456.96,249.34,8405
25,12,0,-99.24,-12.134,456.97,250.1,8406
25,12,0,-100.82,-12.128,456.98,251.04,8407
25,12,-0,-101.43,-12.119,456.99,250.9,8408
25,12,0,-98.7,-12.093,457.02,245.16,8411
25,12,0,-97.06,-12.103,457.03,244.12,8412
25,12,0,-96.33,-12.095,457.04,243.63,8413
25,12,0,-95.61,-12.105,457.05,244.53,8414
25,12,0,-95.53,-12.108,457.06,246.11,8415
25,12,0,-96.35,-12.101,457.07,248.38,8416
25,12,0,-101.57,-12.103,457.1,252.07,8419
25,12,0,-102.02,-12.078,457.12,248.83,8421
25,12,0,-100.6,-12.04,457.13,246.38,8422
25,12,0,-98.2,-12.02,457.14,244.53,8423
25,12,0,-96.91,-11.986,457.15,243.63,8424
25,12,0,-95.62,-11.94,457.16,243.92,8425
25,12,0,-95.95,-11.83,457.18,247.15,8427
25,12,0,-97.57,-11.784,457.19,248.88,8428
25,12,0,-99.1,-11.728,457.2,250.41,8429
25,12,0,-101.39,-11.675,457.21,251.63,8430
25,12,0,-102.02,-11.617,457.22,251.33,8431
25,12,0,-102.18,-11.558,457.23,249.78,8432
25,12,0,-101.06,-11.518,457.24,247.62,8433
25,12,0,-96.05,-11.396,457.27,243.5,8436
25,12,0,-95.56,-11.356,457.28,243.98,8437
25,12,0,-95.95,-11.319,457.29,245.2,8438
25,12,0,-96.55,-11.282,457.3,246.75,8439
25,12,0,-98.01,-11.256,457.31,248.11,8440
25,12,0,-99.41,-11.22,457.32,250.41,8441
25,12,0,-100.99,-11.181,457.33,251.19,8442
25,12,0,-101.52,-11.161,457.34,250.58,8443
25,12,0,-101.39,-11.127,457.35,248.89,8444
25,12,0,-98.73,-11.061,457.37,243.93,8446
25,12,0,-96.77,-11.03,457.38,242.53,8447
25,12,0,-96.47,-10.992,457.39,242.88,8448
25,12,0,-95.64,-10.967,457.4,243.94,8449
25,12,0,-96.28,-10.932,457.41,245.66,8450
25,12,0,-97.02,-10.894,457.42,248.11,8451
25,12,0,-98.38,-10.851,457.43,250.41,8452
25,12,0,-101.51,-10.769,457.45,252.28,8454
25,12,0,-102.17,-10.72,457.46,250.73,8455
25,12,0,-99.94,-10.617,457.48,244.55,8457
25,12,0,-96.03,-10.471,457.51,243.95,8460
25,12,0,-95.92,-10.434,457.52,245.8,8461
25,12,0,-96.09,-10.394,457.53,247.85,8462
25,12,0,-97.92,-10.337,457.54,249.49,8463
25,12,0,-101.44,-10.269,457.56,251.21,8465
25,12,0,-99.03,-10.103,457.6,243.27,8469
25,12,0,-97.59,-10.083,457.61,242.57,8470
25,12,0,-96.14,-10.044,457.62,242.73,8471
25,12,0,-96.18,-9.973,457.64,246.78,8473
25,12,0,-96.77,-9.944,457.65,247.79,8474
25,12,0,-98.75,-9.916,457.66,249.37,8475
25,12,-0,-100.28,-9.876,457.67,250.44,8476
25,12,0,-101.75,-9.838,457.68,250.37,8477
25,12,-0,-102.95,-9.81,457.69,249.49,8478
25,12,0,-101.76,-9.754,457.7,247.3,8479
25,12,0,-100.4,-9.721,457.71,245.16,8480
25,12,-0,-98.17,-9.675,457.72,243.81,8481
25,12,0,-95.62,-9.583,457.74,243.35,8483
25,12,0,-96.13,-9.548,457.75,244.6,8484
25,12,0,-99.45,-9.409,457.78,248.26,8487
25,12,0,-101.23,-9.23,457.82,245.48,8491
25,12,0,-98.81,-9.191,457.83,243.62,8492
25,12,0,-97.79,-9.152,457.84,242.73,8493
25,12,0,-96.51,-9.112,457.85,242.25,8494
25,12,0,-96.1,-9.071,457.86,243.04,8495
25,12,0,-96.62,-9.049,457.87,243.66,8496
25,12,0,-100.25,-8.943,457.9,247.46,8499
25,12,0,-101.8,-8.902,457.91,248.7,8500
25,12,0,-102.68,-8.875,457.92,248.24,8501
25,12,0,-101.59,-8.832,457.93,246.87,8502
25,12,0,-100.23,-8.793,457.94,244.53,8503
25,12,-0,-98.56,-8.753,457.95,242.88,8504
25,12,0,-96.67,-8.595,457.99,242.5,8508
25,12,0,-98.23,-8.547,458,243.62,8509
25,12,0,-100.03,-8.505,458.01,245.61,8510
25,12,0,-101.43,-8.449,458.02,247.28,8511
25,12,0,-102.7,-8.415,458.03,247.79,8512
25,12,0,-102.69,-8.365,458.04,246.84,8513
25,12,0,-97.71,-8.24,458.07,239.61,8516
25,12,0,-97.17,-8.195,458.08,238.55,8517
25,12,0,-96.64,-8.157,458.09,238.99,8518
25,12,0,-96.78,-8.117,458.1,239.91,8519
25,12,0,-97.59,-8.073,458.11,241.77,8520
25,12,0,-99.16,-8.033,458.12,243.78,8521
25,12,0,-100.72,-8,458.13,245.15,8522
25,12,0,-101.9,-7.934,458.15,245.28,8524
25,12,-0,-102.01,-7.901,458.16,242.69,8525
25,12,-0,-100.56,-7.862,458.17,239.76,8526
25,12,0,-98.94,-7.819,458.18,237.44,8527
25,12,0,-98.15,-7.789,458.19,236.52,8528
25,12,0,-96.12,-7.761,458.2,236.68,8529
25,12,0,-98.2,-7.633,458.23,241.31,8532
25,12,0,-100,-7.593,458.24,242.67,8533
25,12,0,-101.88,-7.549,458.25,243.74,8534
25,12,0,-102.94,-7.517,458.26,243.59,8535
25,12,0,-102.82,-7.464,458.27,242.04,8536
25,12,0,-101.65,-7.423,458.28,239.1,8537
25,12,0,-96.7,-7.292,458.31,234.97,8540
25,12,0,-96.6,-7.204,458.33,236.82,8542
25,12,0,-97.88,-7.155,458.34,238.04,8543
25,12,0,-98.71,-7.113,458.35,238.96,8544
25,12,0,-100.92,-7.093,458.36,240.51,8545
25,12,0,-102.94,-6.975,458.39,237.38,8548
25,12,0,-100.69,-6.937,458.4,235.22,8549
25,12,0,-98.88,-6.9,458.41,232.79,8550
25,12,0,-97.28,-6.86,458.42,231.84,8551
25,12,0,-96.16,-6.829,458.43,232.03,8552
25,12,0,-97.3,-6.737,458.45,234,8554
25,12,0,-102.21,-6.627,458.48,238,8557
25,12,0,-102.96,-6.595,458.49,237.85,8558
25,12,0,-103.06,-6.557,458.5,236.45,8559
25,12,0,-101.92,-6.506,458.51,233.79,8560
25,12,0,-99.62,-6.455,458.52,231.37,8561
25,12,0,-98.04,-6.42,458.53,229.39,8562
25,12,0,-97.1,-6.256,458.57,231.35,8566
25,12,0,-98.62,-6.213,458.58,233.04,8567
25,12,0,-100.58,-6.161,458.59,234.45,8568
25,12,0,-102.36,-6.137,458.6,235.07,8569
25,12,0,-102.33,-6.094,458.61,233.95,8570
25,12,0,-101.89,-6.051,458.62,231.67,8571
25,12,0,-98.93,-5.971,458.64,226.11,8573
25,12,0,-96.89,-5.939,458.65,224.72,8574
25,12,0,-95.82,-5.894,458.66,224.58,8575
25,12,0,-96.34,-5.828,458.68,226.53,8577
25,12,0,-97.95,-5.775,458.69,227.94,8578
25,12,0,-102.74,-5.674,458.72,230.56,8581
25,12,0,-102.36,-5.617,458.73,228.21,8582
25,12,0,-101.56,-5.589,458.74,225.79,8583
25,12,0,-97.18,-5.507,458.76,221.17,8585
25,12,0,-96.37,-5.458,458.77,220.22,8586
25,12,0,-96.18,-5.43,458.78,221.03,8587
25,12,-0,-96.18,-5.388,458.79,221.8,8588
25,12,0,-96.83,-5.341,458.8,222.98,8589
25,12,-0,-99.25,-5.296,458.81,224.56,8590
25,12,0,-100.62,-5.255,458.82,225.29,8591
25,12,0,-102.03,-5.221,458.83,225.27,8592
25,12,0,-102.08,-5.172,458.84,224.19,8593
25,12,0,-102.06,-5.138,458.85,221.85,8594
25,12,0,-96.77,-5.026,458.88,216.22,8597
25,12,0,-96.03,-4.976,458.89,215.59,8598
25,12,0,-95.92,-4.954,458.9,216.04,8599
25,12,0,-96.68,-4.901,458.91,216.46,8600
25,12,0,-98.22,-4.873,458.92,217.41,8601
25,12,0,-99.97,-4.828,458.93,218.46,8602
25,12,0,-102.19,-4.801,458.94,218.93,8603
25,12,0,-101.16,-4.672,458.97,214.39,8606
25,12,0,-98.34,-4.642,458.98,212.16,8607
25,12,0,-96.8,-4.585,458.99,209.85,8608
25,12,0,-95.65,-4.545,459,208.61,8609
25,12,0,-95.25,-4.509,459.01,208.3,8610
25,12,0,-101.37,-4.346,459.05,210.26,8614
25,12,0,-102.61,-4.293,459.06,210.85,8615
25,12,0,-102.77,-4.266,459.07,210.12,8616
25,12,0,-101.5,-4.217,459.08,207.93,8617
25,12,0,-99.08,-4.191,459.09,205.78,8618
25,12,0,-95.62,-4.012,459.13,199.74,8622
25,12,0,-97.15,-3.979,459.14,199.74,8623
25,12,0,-98.69,-3.945,459.15,199.85,8624
25,12,0,-100.41,-3.906,459.16,200.65,8625
25,12,0,-102.35,-3.868,459.17,201.24,8626
25,12,0,-102.7,-3.813,459.18,200.63,8627
25,12,-0,-99.06,-3.716,459.21,193.88,8630
25,12,0,-96.88,-3.674,459.22,191.38,8631
25,12,0,-95.89,-3.621,459.23,189.69,8632
25,12,0,-95.36,-3.583,459.24,188.29,8633
25,12,0,-97.72,-3.51,459.26,187.64,8635
25,12,0,-103.1,-3.332,459.3,187.29,8639
25,12,0,-102.1,-3.29,459.31,184.96,8640
25,12,0,-99.93,-3.269,459.32,182.21,8641
25,12,0,-97.85,-3.22,459.33,179.59,8642
25,12,0,-96.17,-3.109,459.36,175.09,8645
